x, y, z, phi1, phi2
-0.0346875, 0.0121875, 1e-12, 4.23686050162763, 0.0823224082623044
-0.0340625, 0.0121875, 1e-12, 4.23482415491034, 0.0845249589510419
-0.0334375, 0.0121875, 1e-12, 4.23278150909257, 0.087007992798993
-0.0328125, 0.0121875, 1e-12, 4.23073408757197, 0.0897833587150501
-0.0321875, 0.0121875, 1e-12, 4.22868419370989, 0.0928643712064883
-0.0315625, 0.0121875, 1e-12, 4.22663504983459, 0.0962658910623698
-0.0309375, 0.0121875, 1e-12, 4.2245909577174, 0.100004412910537
-0.0303125, 0.0121875, 1e-12, 4.2225574842251, 0.104098159034104
-0.0296875, 0.0121875, 1e-12, 4.22054167641472, 0.1085671785091
-0.0290625, 0.0121875, 1e-12, 4.21855231098675, 0.113433450290458
-0.0284375, 0.0121875, 1e-12, 4.21660018375796, 0.118720988297645
-0.0278125, 0.0121875, 1e-12, 4.21469844566345, 0.124455945794169
-0.0271875, 0.0121875, 1e-12, 4.21286299275556, 0.130666715366788
-0.0265625, 0.0121875, 1e-12, 4.21111291873628, 0.137384019526643
-0.0259375, 0.0121875, 1e-12, 4.20947103973616, 0.144640985295433
-0.0253125, 0.0121875, 1e-12, 4.20796450232294, 0.152473194003465
-0.0246875, 0.0121875, 1e-12, 4.20662548705622, 0.160918694786055
-0.0240625, 0.0121875, 1e-12, 4.20549202124857, 0.170017966760641
-0.0234375, 0.0121875, 1e-12, 4.20460891585868, 0.179813810401819
-0.0228125, 0.0121875, 1e-12, 4.2040288424886, 0.190351142960769
-0.0221875, 0.0121875, 1e-12, 4.20381356706626, 0.201676665601658
-0.0215625, 0.0121875, 1e-12, 4.20403535663972, 0.213838360891639
-0.0209375, 0.0121875, 1e-12, 4.20477857430114, 0.226884767960824
-0.0203125, 0.0121875, 1e-12, 4.20614147387972, 0.240863968561827
-0.0396875, 0.0128125, 1e-12, 4.25357559851859, 0.0756849606697012
-0.0390625, 0.0128125, 1e-12, 4.25127105218473, 0.0759160819297795
-0.0384375, 0.0128125, 1e-12, 4.24951033615304, 0.0763793373211224
-0.0378125, 0.0128125, 1e-12, 4.24774862536111, 0.0770767585083108
-0.0371875, 0.0128125, 1e-12, 4.24598572254279, 0.0780114077933548
-0.0365625, 0.0128125, 1e-12, 4.24422163614526, 0.0791873958782434
-0.0359375, 0.0128125, 1e-12, 4.24245664647333, 0.0806099055344413
-0.0353125, 0.0128125, 1e-12, 4.24069137757042, 0.0822852211514301
-0.0346875, 0.0128125, 1e-12, 4.23892687634921, 0.0842207641079512
-0.0340625, 0.0128125, 1e-12, 4.23716470063513, 0.0864251338655844
-0.0334375, 0.0128125, 1e-12, 4.23540701796907, 0.0889081546189217
-0.0328125, 0.0128125, 1e-12, 4.23365671723658, 0.0916809272439725
-0.0321875, 0.0128125, 1e-12, 4.23191753545136, 0.0947558861585997
-0.0315625, 0.0128125, 1e-12, 4.23019420232634, 0.0981468605359278
-0.0309375, 0.0128125, 1e-12, 4.22849260561935, 0.101869139081456
-0.0303125, 0.0128125, 1e-12, 4.22681998064714, 0.105939537281881
-0.0296875, 0.0128125, 1e-12, 4.22518512782464, 0.110376465638847
-0.0290625, 0.0128125, 1e-12, 4.22359866260961, 0.115199996890268
-0.0284375, 0.0128125, 1e-12, 4.22207330281716, 0.120431929565127
-0.0278125, 0.0128125, 1e-12, 4.22062419891335, 0.126095844377699
-0.0271875, 0.0128125, 1e-12, 4.2192693135976, 0.132217148897028
-0.0265625, 0.0128125, 1e-12, 4.21802985772721, 0.138823104570141
-0.0259375, 0.0128125, 1e-12, 4.21693079040529, 0.145942828461419
-0.0253125, 0.0128125, 1e-12, 4.21600139180931, 0.153607259908888
-0.0246875, 0.0128125, 1e-12, 4.21527591802854, 0.16184907958499
-0.0240625, 0.0128125, 1e-12, 4.21479434772162, 0.170702565055778
-0.0234375, 0.0128125, 1e-12, 4.2146032306773, 0.180203362706274
-0.0228125, 0.0128125, 1e-12, 4.21475664818298, 0.190388150660326
-0.0221875, 0.0128125, 1e-12, 4.21531729421741, 0.201294160864975
-0.0215625, 0.0128125, 1e-12, 4.21635768451665, 0.212958520603089
-0.0209375, 0.0128125, 1e-12, 4.21796149699475, 0.225417364104451
-0.0203125, 0.0128125, 1e-12, 4.22022504110147, 0.238704653418812
-0.0396875, 0.0134375, 1e-12, 4.25369102727054, 0.0773293705058006
-0.0390625, 0.0134375, 1e-12, 4.25161782945057, 0.0775604552635152
-0.0384375, 0.0134375, 1e-12, 4.25008993762903, 0.0780235786139958
-0.0378125, 0.0134375, 1e-12, 4.2485635194229, 0.0787206529645765
-0.0371875, 0.0134375, 1e-12, 4.24703938354701, 0.0796545587455451
-0.0365625, 0.0134375, 1e-12, 4.24551856300389, 0.0808291585235153
-0.0359375, 0.0134375, 1e-12, 4.24400238644146, 0.0822493156940816
-0.0353125, 0.0134375, 1e-12, 4.24249255515293, 0.0839209176277371
-0.0346875, 0.0134375, 1e-12, 4.24099122718281, 0.0858509030873264
-0.0340625, 0.0134375, 1e-12, 4.23950111013338, 0.0880472936615403
-0.0334375, 0.0134375, 1e-12, 4.23802556442428, 0.090519228861669
-0.0328125, 0.0134375, 1e-12, 4.23656871894634, 0.0932770044015972
-0.0321875, 0.0134375, 1e-12, 4.23513560127038, 0.0963321130157582
-0.0315625, 0.0134375, 1e-12, 4.23373228482525, 0.0996972869563731
-0.0309375, 0.0134375, 1e-12, 4.23236605574753, 0.103386541037933
-0.0303125, 0.0134375, 1e-12, 4.23104560243006, 0.107415214748614
-0.0296875, 0.0134375, 1e-12, 4.22978123115647, 0.111800011506404
-0.0290625, 0.0134375, 1e-12, 4.22858511160325, 0.11655903258045
-0.0284375, 0.0134375, 1e-12, 4.22747155641512, 0.121711802497188
-0.0278125, 0.0134375, 1e-12, 4.22645733950409, 0.127279281873321
-0.0271875, 0.0134375, 1e-12, 4.22556205817542, 0.13328386252255
-0.0265625, 0.0134375, 1e-12, 4.22480854462133, 0.139749338321374
-0.0259375, 0.0134375, 1e-12, 4.22422333271301, 0.146700843631938
-0.0253125, 0.0134375, 1e-12, 4.22383718631484, 0.154164748997722
-0.0246875, 0.0134375, 1e-12, 4.22368569546958, 0.162168501268186
-0.0240625, 0.0134375, 1e-12, 4.22380994666101, 0.170740392177817
-0.0234375, 0.0134375, 1e-12, 4.22425727280761, 0.179909235597018
-0.0228125, 0.0134375, 1e-12, 4.22508208748201, 0.189703929072305
-0.0221875, 0.0134375, 1e-12, 4.22634680581471, 0.200152869763988
-0.0215625, 0.0134375, 1e-12, 4.22812285125636, 0.211283188362888
-0.0209375, 0.0134375, 1e-12, 4.2304917423406, 0.223119756947094
-0.0203125, 0.0134375, 1e-12, 4.23354624613828, 0.235683918015395
-0.0396875, 0.0140625, 1e-12, 4.25380620754337, 0.0787431706149992
-0.0390625, 0.0140625, 1e-12, 4.25196383071984, 0.0789732673993888
-0.0384375, 0.0140625, 1e-12, 4.25066814332927, 0.0794343510184381
-0.0378125, 0.0140625, 1e-12, 4.24937624220215, 0.0801282051473491
-0.0371875, 0.0140625, 1e-12, 4.24808987559256, 0.0810575141911771
-0.0365625, 0.0140625, 1e-12, 4.24681103037313, 0.0822258738279947
-0.0359375, 0.0140625, 1e-12, 4.24554200725882, 0.0836378048440194
-0.0353125, 0.0140625, 1e-12, 4.2442855014751, 0.0852987700498918
-0.0346875, 0.0140625, 1e-12, 4.24304469025877, 0.0872151939884348
-0.0340625, 0.0140625, 1e-12, 4.24182332868932, 0.089394485046118
-0.0334375, 0.0140625, 1e-12, 4.24062585548014, 0.091845059457786
-0.0328125, 0.0140625, 1e-12, 4.23945751051281, 0.0945763665401797
-0.0321875, 0.0140625, 1e-12, 4.23832446607458, 0.0975989142966755
-0.0315625, 0.0140625, 1e-12, 4.23723397395873, 0.100924294293734
-0.0309375, 0.0140625, 1e-12, 4.2361945308095, 0.104565204407626
-0.0303125, 0.0140625, 1e-12, 4.23521606433508, 0.108535467663932
-0.0296875, 0.0140625, 1e-12, 4.23431014327104, 0.112850044925729
-0.0290625, 0.0140625, 1e-12, 4.23349021424596, 0.117525038608967
-0.0284375, 0.0140625, 1e-12, 4.23277186897184, 0.122577683891659
-0.0278125, 0.0140625, 1e-12, 4.23217314544028, 0.128026323008445
-0.0271875, 0.0140625, 1e-12, 4.23171486703031, 0.133890357150298
-0.0265625, 0.0140625, 1e-12, 4.23142102359646, 0.140190169181502
-0.0259375, 0.0140625, 1e-12, 4.23131919866384, 0.1469470087969
-0.0253125, 0.0140625, 1e-12, 4.23144104675372, 0.154182829820825
-0.0246875, 0.0140625, 1e-12, 4.2318228245182, 0.16192006703786
-0.0240625, 0.0140625, 1e-12, 4.23250597866873, 0.170181337184568
-0.0234375, 0.0140625, 1e-12, 4.23353779249376, 0.178989045459242
-0.0228125, 0.0140625, 1e-12, 4.23497209088078, 0.18836487506888
-0.0221875, 0.0140625, 1e-12, 4.23687000092846, 0.198329132889716
-0.0215625, 0.0140625, 1e-12, 4.23930076111577, 0.208899919263967
-0.0209375, 0.0140625, 1e-12, 4.24234256614549, 0.220092084344057
-0.0203125, 0.0140625, 1e-12, 4.2460834264371, 0.231915927379459
-0.0396875, 0.0146875, 1e-12, 4.25392067992639, 0.079927317348147
-0.0390625, 0.0146875, 1e-12, 4.25230767567031, 0.0801555378972459
-0.0384375, 0.0146875, 1e-12, 4.25124264576531, 0.0806128016646942
-0.0378125, 0.0146875, 1e-12, 4.25018354867422, 0.081300756443892
-0.0371875, 0.0146875, 1e-12, 4.2491330017208, 0.0822218800003766
-0.0365625, 0.0146875, 1e-12, 4.24809387106733, 0.083379487185993
-0.0359375, 0.0146875, 1e-12, 4.2470693495149, 0.0847777391202415
-0.0353125, 0.0146875, 1e-12, 4.24606303946195, 0.0864216541573009
-0.0346875, 0.0146875, 1e-12, 4.24507904231287, 0.0883171202597108
-0.0340625, 0.0146875, 1e-12, 4.24412205571619, 0.0904709082829958
-0.0334375, 0.0146875, 1e-12, 4.24319748011556, 0.0928906855336166
-0.0328125, 0.0146875, 1e-12, 4.24231153621599, 0.0955850287898329
-0.0321875, 0.0146875, 1e-12, 4.24147139510127, 0.0985634357632224
-0.0315625, 0.0146875, 1e-12, 4.2406853228855, 0.101836333719631
-0.0309375, 0.0146875, 1e-12, 4.2399628419382, 0.105415083661216
-0.0303125, 0.0146875, 1e-12, 4.23931491088548, 0.109311978084015
-0.0296875, 0.0146875, 1e-12, 4.23875412575213, 0.113540229853715
-0.0290625, 0.0146875, 1e-12, 4.238294944763, 0.118113949168609
-0.0284375, 0.0146875, 1e-12, 4.23795393945284, 0.123048104883958
-0.0278125, 0.0146875, 1e-12, 4.23775007482472, 0.128358465632609
-0.0271875, 0.0146875, 1e-12, 4.23770502132273, 0.134061515167612
-0.0265625, 0.0146875, 1e-12, 4.23784350131155, 0.140174335143921
-0.0259375, 0.0146875, 1e-12, 4.23819367253729, 0.146714447117061
-0.0253125, 0.0146875, 1e-12, 4.23878755062025, 0.15369960383311
-0.0246875, 0.0146875, 1e-12, 4.23966147191926, 0.161147517883663
-0.0240625, 0.0146875, 1e-12, 4.24085659700223, 0.16907551347152
-0.0234375, 0.0146875, 1e-12, 4.24241945332007, 0.177500084356656
-0.0228125, 0.0146875, 1e-12, 4.24440251333022, 0.186436338022764
-0.0221875, 0.0146875, 1e-12, 4.24686480102347, 0.195897302746372
-0.0215625, 0.0146875, 1e-12, 4.24987251528379, 0.20589307063515
-0.0209375, 0.0146875, 1e-12, 4.25349965239716, 0.216429745974756
-0.0203125, 0.0146875, 1e-12, 4.25782860188957, 0.227508164643499
-0.0396875, 0.0153125, 1e-12, 4.25403401737682, 0.0808836535204223
-0.0390625, 0.0153125, 1e-12, 4.25264808164694, 0.0811091763983778
-0.0384375, 0.0153125, 1e-12, 4.25181130211519, 0.081560974957435
-0.0378125, 0.0153125, 1e-12, 4.25098242834525, 0.0822405561991438
-0.0371875, 0.0153125, 1e-12, 4.25016487344523, 0.083150184038117
-0.0365625, 0.0153125, 1e-12, 4.24936230567133, 0.0842928831809339
-0.0359375, 0.0153125, 1e-12, 4.24857872759229, 0.0856724439280797
-0.0353125, 0.0153125, 1e-12, 4.2478185600546, 0.0872934275610641
-0.0346875, 0.0153125, 1e-12, 4.24708673212723, 0.0891611718656506
-0.0340625, 0.0153125, 1e-12, 4.2463887782713, 0.0912817962118343
-0.0334375, 0.0153125, 1e-12, 4.24573094405583, 0.0936622054565992
-0.0328125, 0.0153125, 1e-12, 4.24512030182628, 0.096310091750944
-0.0321875, 0.0153125, 1e-12, 4.24456487782459, 0.0992339331111629
-0.0315625, 0.0153125, 1e-12, 4.24407379235559, 0.102442987348158
-0.0309375, 0.0153125, 1e-12, 4.24365741469033, 0.105947279628789
-0.0303125, 0.0153125, 1e-12, 4.24332753448643, 0.109757581559069
-0.0296875, 0.0153125, 1e-12, 4.24309755158061, 0.113885379218798
-0.0290625, 0.0153125, 1e-12, 4.24298268605781, 0.118342827027189
-0.0284375, 0.0153125, 1e-12, 4.24300021050991, 0.123142683663726
-0.0278125, 0.0153125, 1e-12, 4.2431697063438, 0.128298225491231
-0.0271875, 0.0153125, 1e-12, 4.24351334585782, 0.133823132010396
-0.0265625, 0.0153125, 1e-12, 4.24405620154025, 0.139731336797866
-0.0259375, 0.0153125, 1e-12, 4.24482658360841, 0.146036836124547
-0.0253125, 0.0153125, 1e-12, 4.2458564061408, 0.152753446000171
-0.0246875, 0.0153125, 1e-12, 4.24718158118101, 0.159894496731921
-0.0240625, 0.0153125, 1e-12, 4.2488424388118, 0.167472452215393
-0.0234375, 0.0153125, 1e-12, 4.25088416928634, 0.175498439106095
-0.0228125, 0.0153125, 1e-12, 4.2533572807073, 0.183981668783346
-0.0221875, 0.0153125, 1e-12, 4.25631806227251, 0.192928732685865
-0.0215625, 0.0153125, 1e-12, 4.259829038531, 0.202342749293328
-0.0209375, 0.0153125, 1e-12, 4.26395939414823, 0.212222338951997
-0.0203125, 0.0153125, 1e-12, 4.26878534106293, 0.222560401207685
-0.0396875, 0.0159375, 1e-12, 4.25414582675883, 0.0816148421362962
-0.0390625, 0.0159375, 1e-12, 4.25298386825454, 0.0818369152479504
-0.0384375, 0.0159375, 1e-12, 4.25237214179451, 0.0822817429758219
-0.0378125, 0.0159375, 1e-12, 4.25177011567073, 0.0829506887389188
-0.0371875, 0.0159375, 1e-12, 4.25118192382357, 0.0838457986037635
-0.0365625, 0.0159375, 1e-12, 4.25061195799614, 0.0849698021640957
-0.0359375, 0.0159375, 1e-12, 4.2500649471446, 0.0863261132940703
-0.0353125, 0.0159375, 1e-12, 4.24954604123638, 0.0879188303951823
-0.0346875, 0.0159375, 1e-12, 4.24906090049137, 0.0897527356365238
-0.0340625, 0.0159375, 1e-12, 4.24861579116609, 0.0918332925492689
-0.0334375, 0.0159375, 1e-12, 4.24821768903123, 0.0941666411746853
-0.0328125, 0.0159375, 1e-12, 4.24787439174596, 0.0967595897754081
-0.0321875, 0.0159375, 1e-12, 4.24759464138594, 0.0996196018962167
-0.0315625, 0.0159375, 1e-12, 4.24738825843128, 0.102754777296259
-0.0309375, 0.0159375, 1e-12, 4.2472662885614, 0.106173824962385
-0.0303125, 0.0159375, 1e-12, 4.24724116362742, 0.109886026044156
-0.0296875, 0.0159375, 1e-12, 4.24732687817129, 0.113901184116086
-0.0290625, 0.0159375, 1e-12, 4.24753918282086, 0.118229559661425
-0.0284375, 0.0159375, 1e-12, 4.24789579579525, 0.122881785073275
-0.0278125, 0.0159375, 1e-12, 4.24841663358464, 0.127868755771937
-0.0271875, 0.0159375, 1e-12, 4.24912406159503, 0.133201492230811
-0.0265625, 0.0159375, 1e-12, 4.25004316513664, 0.138890966776946
-0.0259375, 0.0159375, 1e-12, 4.25120204054067, 0.144947887978921
-0.0253125, 0.0159375, 1e-12, 4.25263210535645, 0.151382434251204
-0.0246875, 0.0159375, 1e-12, 4.25436842544095, 0.158203926995043
-0.0240625, 0.0159375, 1e-12, 4.25645005521815, 0.165420432177861
-0.0234375, 0.0159375, 1e-12, 4.25892038535389, 0.173038277761057
-0.0228125, 0.0159375, 1e-12, 4.26182748943671, 0.181061472880759
-0.0221875, 0.0159375, 1e-12, 4.2652244578319, 0.189491013267033
-0.0215625, 0.0159375, 1e-12, 4.2691697025185, 0.198324056206465
-0.0209375, 0.0159375, 1e-12, 4.27372721124937, 0.207552947636436
-0.0203125, 0.0159375, 1e-12, 4.27896672261107, 0.217164084030017
-0.0396875, 0.0165625, 1e-12, 4.2542557498475, 0.0821242975711836
-0.0390625, 0.0165625, 1e-12, 4.25331396033733, 0.0823422396309961
-0.0384375, 0.0165625, 1e-12, 4.25292337131277, 0.0827787335041689
-0.0378125, 0.0165625, 1e-12, 4.25254409661874, 0.0834349982073351
-0.0371875, 0.0165625, 1e-12, 4.25218091547814, 0.0843128609450791
-0.0365625, 0.0165625, 1e-12, 4.25183886421535, 0.0854147552585323
-0.0359375, 0.0165625, 1e-12, 4.25152331489961, 0.0867437181027793
-0.0353125, 0.0165625, 1e-12, 4.25124005792474, 0.088303385445036
-0.0346875, 0.0165625, 1e-12, 4.25099538944918, 0.0900979858498595
-0.0340625, 0.0165625, 1e-12, 4.25079620464619, 0.0921323313750193
-0.0334375, 0.0165625, 1e-12, 4.25065009773983, 0.0944118049383035
-0.0328125, 0.0165625, 1e-12, 4.25056546982663, 0.0969423431268437
-0.0321875, 0.0165625, 1e-12, 4.2505516455009, 0.0997304132016636
-0.0315625, 0.0165625, 1e-12, 4.25061899930997, 0.10278298279527
-0.0309375, 0.0165625, 1e-12, 4.25077909305741, 0.10610748050384
-0.0303125, 0.0165625, 1e-12, 4.25104482494018, 0.109711745230841
-0.0296875, 0.0165625, 1e-12, 4.25143059143912, 0.113603961739506
-0.0290625, 0.0165625, 1e-12, 4.25195246276902, 0.117792579410162
-0.0284375, 0.0165625, 1e-12, 4.25262837251707, 0.122286210668294
-0.0278125, 0.0165625, 1e-12, 4.25347832183743, 0.127093504944243
-0.0271875, 0.0165625, 1e-12, 4.25452459819752, 0.132222993340654
-0.0265625, 0.0165625, 1e-12, 4.25579200815669, 0.137682898417063
-0.0259375, 0.0165625, 1e-12, 4.25730812295957, 0.143480902654035
-0.0253125, 0.0165625, 1e-12, 4.25910353479596, 0.149623868240161
-0.0246875, 0.0165625, 1e-12, 4.26121212035659, 0.156117499851472
-0.0240625, 0.0165625, 1e-12, 4.26367130672967, 0.162965941095811
-0.0234375, 0.0165625, 1e-12, 4.26652233265418, 0.17017129432442
-0.0228125, 0.0165625, 1e-12, 4.26981049557882, 0.177733052647116
-0.0221875, 0.0165625, 1e-12, 4.27358537176775, 0.185647432338811
-0.0215625, 0.0165625, 1e-12, 4.27790099273897, 0.193906593555705
-0.0209375, 0.0165625, 1e-12, 4.28281595651695, 0.202497737613789
-0.0203125, 0.0165625, 1e-12, 4.28839344644732, 0.211402070324046
-0.0396875, 0.0171875, 1e-12, 4.25436346382934, 0.0824161152483612
-0.0390625, 0.0171875, 1e-12, 4.25363738944168, 0.0826293162747382
-0.0384375, 0.0171875, 1e-12, 4.25346337658096, 0.0830562567741108
-0.0378125, 0.0171875, 1e-12, 4.25330211162127, 0.0836980123416687
-0.0371875, 0.0171875, 1e-12, 4.25315894389797, 0.0845561930262863
-0.0365625, 0.0171875, 1e-12, 4.25303947612111, 0.0856329390384161
-0.0359375, 0.0171875, 1e-12, 4.25294964135291, 0.0869309145532313
-0.0353125, 0.0171875, 1e-12, 4.25289578344612, 0.0884532991856595
-0.0346875, 0.0171875, 1e-12, 4.25288474173363, 0.0902037765866664
-0.0340625, 0.0171875, 1e-12, 4.25292394076796, 0.0921865194677221
-0.0334375, 0.0171875, 1e-12, 4.25302148591349, 0.09440617019987
-0.0328125, 0.0171875, 1e-12, 4.25318626559249, 0.0968678159508513
-0.0321875, 0.0171875, 1e-12, 4.25342806097387, 0.0995769571148728
-0.0315625, 0.0171875, 1e-12, 4.25375766386607, 0.102539467550344
-0.0309375, 0.0171875, 1e-12, 4.25418700352636, 0.105761544866817
-0.0303125, 0.0171875, 1e-12, 4.25472928302058, 0.109249648689164
-0.0296875, 0.0171875, 1e-12, 4.25539912564835, 0.113010424470129
-0.0290625, 0.0171875, 1e-12, 4.2562127317783, 0.117050610017975
-0.0284375, 0.0171875, 1e-12, 4.25718804619868, 0.121376921450733
-0.0278125, 0.0171875, 1e-12, 4.25834493576179, 0.125995914780764
-0.0271875, 0.0171875, 1e-12, 4.25970537666233, 0.130913818773523
-0.0265625, 0.0171875, 1e-12, 4.26129365011115, 0.136136334116376
-0.0259375, 0.0171875, 1e-12, 4.26313654441181, 0.141668393286103
-0.0253125, 0.0171875, 1e-12, 4.26526356047734, 0.147513874833597
-0.0246875, 0.0171875, 1e-12, 4.26770711659042, 0.15367526513749
-0.0240625, 0.0171875, 1e-12, 4.2705027466579, 0.160153260055218
-0.0234375, 0.0171875, 1e-12, 4.27368928427892, 0.16694629837959
-0.0228125, 0.0171875, 1e-12, 4.27730902257161, 0.174050018674427
-0.0221875, 0.0171875, 1e-12, 4.28140783682261, 0.181456631030382
-0.0215625, 0.0171875, 1e-12, 4.28603525357837, 0.189154195707739
-0.0209375, 0.0171875, 1e-12, 4.29124444575084, 0.197125801722939
-0.0203125, 0.0171875, 1e-12, 4.29709212865678, 0.205348640456036
-0.0396875, 0.0178125, 1e-12, 4.25446868133704, 0.082495000780429
-0.0390625, 0.0178125, 1e-12, 4.25395329387725, 0.0827029216973185
-0.0384375, 0.0178125, 1e-12, 4.25399072286763, 0.0831192319201791
-0.0378125, 0.0178125, 1e-12, 4.25404215520093, 0.0837448662189402
-0.0371875, 0.0178125, 1e-12, 4.25411343641135, 0.0845812216273511
-0.0365625, 0.0178125, 1e-12, 4.25421065900603, 0.0856301510135127
-0.0359375, 0.0178125, 1e-12, 4.25434023699563, 0.0868939540263315
-0.0353125, 0.0178125, 1e-12, 4.25450898340026, 0.0883753649907629
-0.0346875, 0.0178125, 1e-12, 4.25472419138875, 0.0900775371990295
-0.0340625, 0.0178125, 1e-12, 4.25499371970134, 0.0920040229064837
-0.0334375, 0.0178125, 1e-12, 4.25532608299225, 0.0941587481864847
-0.0328125, 0.0178125, 1e-12, 4.25573054770392, 0.0965459816256955
-0.0321875, 0.0178125, 1e-12, 4.2562172340474, 0.0991702956466253
-0.0315625, 0.0178125, 1e-12, 4.25679722460612, 0.102036519024738
-0.0309375, 0.0178125, 1e-12, 4.25748267999852, 0.105149678920484
-0.0303125, 0.0178125, 1e-12, 4.25828696191944, 0.108514930469158
-0.0296875, 0.0178125, 1e-12, 4.2592247637227, 0.112137471661406
-0.0290625, 0.0178125, 1e-12, 4.26031224849365, 0.116022440903269
-0.0284375, 0.0178125, 1e-12, 4.26156719427925, 0.120174794266439
-0.0278125, 0.0178125, 1e-12, 4.26300914577385, 0.124599159029037
-0.0271875, 0.0178125, 1e-12, 4.26465957128306, 0.129299659669071
-0.0265625, 0.0178125, 1e-12, 4.26654202317967, 0.134279712015486
-0.0259375, 0.0178125, 1e-12, 4.26868229929699, 0.13954178079947
-0.0253125, 0.0178125, 1e-12, 4.27110860174317, 0.145087095402982
-0.0246875, 0.0178125, 1e-12, 4.27385168842904, 0.150915318203546
-0.0240625, 0.0178125, 1e-12, 4.27694501114279, 0.157024159609331
-0.0234375, 0.0178125, 1e-12, 4.28042483223643, 0.163408933727355
-0.0228125, 0.0178125, 1e-12, 4.28433030987506, 0.170062048693484
-0.0221875, 0.0178125, 1e-12, 4.28870353930656, 0.176972426124925
-0.0215625, 0.0178125, 1e-12, 4.29358953472211, 0.18412484507526
-0.0209375, 0.0178125, 1e-12, 4.29903613300357, 0.191499207456537
-0.0203125, 0.0178125, 1e-12, 4.30509379704164, 0.199069724361029
-0.0396875, 0.0184375, 1e-12, 4.25457115006119, 0.0823661994640909
-0.0390625, 0.0184375, 1e-12, 4.25426091750558, 0.0825683708996703
-0.0384375, 0.0184375, 1e-12, 4.25450415262347, 0.0829731140609857
-0.0378125, 0.0184375, 1e-12, 4.25476247259217, 0.0835812269093161
-0.0371875, 0.0184375, 1e-12, 4.25504214725827, 0.0843938997390672
-0.0365625, 0.0184375, 1e-12, 4.25534968472505, 0.0854127069188477
-0.0359375, 0.0184375, 1e-12, 4.25569190277396, 0.0866395954033843
-0.0353125, 0.0184375, 1e-12, 4.25607600277836, 0.0880768695953801
-0.0346875, 0.0184375, 1e-12, 4.25650964663881, 0.0897271720152756
-0.0340625, 0.0184375, 1e-12, 4.25700103724828, 0.0915934591048142
-0.0334375, 0.0184375, 1e-12, 4.25755900296608, 0.0936789713455786
-0.0328125, 0.0184375, 1e-12, 4.25819308653715, 0.0959871967134303
-0.0321875, 0.0184375, 1e-12, 4.25891363883429, 0.0985218263126255
-0.0315625, 0.0184375, 1e-12, 4.25973191772158, 0.101286700836867
-0.0309375, 0.0184375, 1e-12, 4.26066019222918, 0.104285746287243
-0.0303125, 0.0184375, 1e-12, 4.261711852088, 0.10752289713779
-0.0296875, 0.0184375, 1e-12, 4.26290152248648, 0.111002004877884
-0.0290625, 0.0184375, 1e-12, 4.26424518367124, 0.114726729577395
-0.0284375, 0.0184375, 1e-12, 4.26576029470567, 0.118700411818237
-0.0278125, 0.0184375, 1e-12, 4.26746592031045, 0.122925922018656
-0.0271875, 0.0184375, 1e-12, 4.26938285922031, 0.127405483852459
-0.0265625, 0.0184375, 1e-12, 4.27153377188218, 0.132140468145793
-0.0259375, 0.0184375, 1e-12, 4.27394330456909, 0.137131153336409
-0.0253125, 0.0184375, 1e-12, 4.27663820606725, 0.142376448329081
-0.0246875, 0.0184375, 1e-12, 4.27964743198566, 0.147873573409216
-0.0240625, 0.0184375, 1e-12, 4.28300223041306, 0.153617694830318
-0.0234375, 0.0184375, 1e-12, 4.28673620108283, 0.159601508828961
-0.0228125, 0.0184375, 1e-12, 4.29088531838619, 0.165814771220351
-0.0221875, 0.0184375, 1e-12, 4.29548790649232, 0.172243769485797
-0.0215625, 0.0184375, 1e-12, 4.30058455250148, 0.178870735500593
-0.0209375, 0.0184375, 1e-12, 4.30621794101706, 0.18567319891217
-0.0203125, 0.0184375, 1e-12, 4.31243259085365, 0.192623283833177
-0.0396875, 0.0190625, 1e-12, 4.25467065198459, 0.0820354269288254
-0.0390625, 0.0190625, 1e-12, 4.25455960739487, 0.0822314473059389
-0.0384375, 0.0190625, 1e-12, 4.25500258141066, 0.0826238228210959
-0.0378125, 0.0190625, 1e-12, 4.25546155369743, 0.0832132198652101
-0.0371875, 0.0190625, 1e-12, 4.25594314921762, 0.0840006301000746
-0.0365625, 0.0190625, 1e-12, 4.25645422052047, 0.0849873606750683
-0.0359375, 0.0190625, 1e-12, 4.25700191550918, 0.0861750207211789
-0.0353125, 0.0190625, 1e-12, 4.25759374723018, 0.0875655037162255
-0.0346875, 0.0190625, 1e-12, 4.25823766609139, 0.0891609652007256
-0.0340625, 0.0190625, 1e-12, 4.25894213488515, 0.0909637952006302
-0.0334375, 0.0190625, 1e-12, 4.25971620694921, 0.0929765845798633
-0.0328125, 0.0190625, 1e-12, 4.26056960774262, 0.0952020844006103
-0.0321875, 0.0190625, 1e-12, 4.26151282003879, 0.0976431572113916
-0.0315625, 0.0190625, 1e-12, 4.26255717284094, 0.100302719011016
-0.0309375, 0.0190625, 1e-12, 4.26371493399959, 0.103183670450415
-0.0303125, 0.0190625, 1e-12, 4.26499940635149, 0.106288815633767
-0.0296875, 0.0190625, 1e-12, 4.26642502699606, 0.109620766666744
-0.0290625, 0.0190625, 1e-12, 4.26800746906981, 0.113181831875379
-0.0284375, 0.0190625, 1e-12, 4.26976374506071, 0.11697388538814
-0.0278125, 0.0190625, 1e-12, 4.27171231031047, 0.120998215542778
